sentence,compound,positive,negative,neutral,label,title
"They occupied their time for two or three hundred years in building Roman roads and having Roman baths; this was called the Roman Occupation, and gave rise to the memorable Roman law, ""HE WHO BATHS FIRST BATHS FAST,"" which was a Good Thing, and still is.",0.4404,0.062,0.0,0.938,positive,1066 and all that
The Roman roads ran absolutely straight in all directions and all led to Rome.,0.2944,0.144,0.0,0.856,positive,1066 and all that
"The Romans also built towns wherever they were wanted, and, in addition, a wall between England and Scotland to keep out the savage Picts and Scots.",-0.4588,0.0,0.111,0.889,negative,1066 and all that
This wall was the work of the memorable Roman Emperor Balbus and was thus called Hadrian's Wall.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"The Picts, or painted men,⁠ [2] were so called to distinguish them from the Britons.",0.0,0.0,0.0,1.0,neutral,1066 and all that
"(See supra , woad .)",0.0,0.0,0.0,1.0,neutral,1066 and all that
"FOOTNOTES: [1] For the other date see Chapter XI , William the Conqueror .",0.0,0.0,0.0,1.0,neutral,1066 and all that
[2] e.g.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"The Black Watch, The Red Comyn and Douglases of all colours.",0.0,0.0,0.0,1.0,neutral,1066 and all that
CHAPTER II BRITAIN CONQUERED AGAIN The withdrawal of the Roman legions to take part in Gibbon's Decline and Fall of the Roman Empire (due to a clamour among the Romans for pompous amusements such as bread and circumstances) left Britain defenceless and subjected Europe to that long succession of Waves of which History is chiefly composed.,0.5267,0.094,0.0,0.906,positive,1066 and all that
"While the Roman Empire was overrun by waves not only of Ostrogoths, Vizigoths and even Goths, but also of Vandals (who destroyed works of art) and Huns (who destroyed everything and everybody, including Goths, Ostrogoths, Vizigoths and even Vandals), Britain was attacked by waves of Picts (and, of course, Scots) who had recently learnt how to climb the wall, and of Angles, Saxons and Jutes who, landing at Thanet, soon overran the country with fire (and, of course, the sword).",-0.9493,0.0,0.171,0.829,negative,1066 and all that
"IMPORTANT NOTE The Scots (originally Irish, but by now Scotch) were at this time inhabiting Ireland, having driven the Irish (Picts) out of Scotland; while the Picts (originally Scots) were now Irish (living in brackets) and vice versa .",0.1941,0.046,0.0,0.954,positive,1066 and all that
It is essential to keep these distinctions clearly in mind (and verce visa ).,0.4019,0.172,0.0,0.828,positive,1066 and all that
HUMILIATION OF THE BRITONS (?,-0.6633,0.0,0.526,0.474,negative,1066 and all that
"or horse) The brutal Saxon invaders drove the Britons westward into Wales and compelled them to become Welsh, it is now considered doubtful whether this was a Good Thing.",-0.5267,0.118,0.188,0.694,negative,1066 and all that
Memorable among the Saxon warriors were Hengist and his wife (?,0.0,0.0,0.0,1.0,neutral,1066 and all that
"or horse), Horsa.",0.0,0.0,0.0,1.0,neutral,1066 and all that
Hengist made himself King in the South.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Thus Hengist was the first English King and his wife (or horse), Horsa, the first English Queen (or horse).",0.0,0.0,0.0,1.0,neutral,1066 and all that
"The country was now almost entirely inhabited by Saxons and was therefore renamed England, and thus (naturally) soon became C. of E. This was a Good Thing, because previously the Saxons had worshipped some dreadful gods of their own called Monday, Tuesday, Wednesday, Thursday, Friday and Saturday.",0.5719,0.126,0.055,0.819,positive,1066 and all that
"CHAPTER III THE CONVERSION OF ENGLAND Noticing some fair-haired children in the slave market one morning, Pope Gregory, the memorable Pope, said (in Latin).",0.0,0.0,0.0,1.0,neutral,1066 and all that
"""What are those?""",0.0,0.0,0.0,1.0,neutral,1066 and all that
"and on being told that they were Angels, made the memorable joke--""Non Angli, sed Angeli"" ("" not Angels, but Anglicans "") and commanded one of his Saints called St. Augustine to go and convert the rest.",0.0,0.0,0.0,1.0,neutral,1066 and all that
Angels?,0.0,0.0,0.0,1.0,neutral,1066 and all that
"The conversion of England was thus effected by the landing of St. Augustine in Thanet and other places, which resulted in the country being overrun by a Wave of Saints.",0.0,0.0,0.0,1.0,neutral,1066 and all that
"Among these were St. Ive, St. Pancra, the great St. Bernard (originator of the clerical collar), St. Bee, St. Ebb, St. Neot (who invented whisky), St.",0.6249,0.141,0.0,0.859,positive,1066 and all that
"Kit and St. Kin, and the Venomous Bead (author of The Rosary ).",0.0,0.0,0.0,1.0,neutral,1066 and all that
Wave of Sts.,0.0,0.0,0.0,1.0,neutral,1066 and all that
England was now divided into seven kingdoms and so ready were the English to become C. of E. that on one memorable occasion a whole Kingdom was easily converted by a sparrow.,0.685,0.168,0.0,0.832,positive,1066 and all that
"WAVE OF EGG-KINGS Soon after this event Egg-Kings were found on the thrones of all these kingdoms, such as Eggberd, Eggbreth, Eggfroth, etc.",0.0,0.0,0.0,1.0,neutral,1066 and all that
"None of them, however, succeeded in becoming memorable--except in so far as it is difficult to forget such names as Eggbirth, Eggbred, Eggbeard, Eggfilth, etc.",-0.1531,0.096,0.151,0.753,negative,1066 and all that
Nor is it even remembered by what kind of Eggdeath they perished.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"CHAPTER IV BRITAIN CONQUERED AGAIN The conversion of Britain was followed by a Wave of Danes, accompanied by their sisters or Sagas , and led by such memorable warriors as Harold Falsetooth and Magnus the Great, who, landing correctly in Thanet, overran the country from right to left, with fire.⁠ [3] After this the Danes invented a law called the Danelaw, which easily proved that since there was nobody else left alive there, all the right-hand part of England belonged to them.",0.8442,0.107,0.0,0.893,positive,1066 and all that
"The Danish Conquest was, however, undoubtedly a Good Thing , because although it made the Danes top nation for a time it was the cause of Alfred the Cake (and in any case they were beaten utterly in the end by Nelson).",0.2263,0.108,0.064,0.828,positive,1066 and all that
By this time the Saxons had all become very old like the Britons before them and were called ealdormen ; when they had been defeated in a battle by the Danes they used to sing little songs to themselves such as the memorable fragment discovered in the Bodleian Library at Oxford: OLD-SAXON FRAGMENT Syng a song of Saxons In the Wapentake of Rye Four and twenty eaoldormen Two eaold to die.... Anon.,-0.4445,0.037,0.077,0.886,negative,1066 and all that
"The Danes, on the other hand, wrote a very defiant kind of Epic poetry, e.g.",0.2516,0.184,0.126,0.69,positive,1066 and all that
: BEOLEOPARD .,0.0,0.0,0.0,1.0,neutral,1066 and all that
.,0.0,0.0,0.0,0.0,neutral,1066 and all that
OR THE WITAN'S WHAIL .,0.0,0.0,0.0,1.0,neutral,1066 and all that
.,0.0,0.0,0.0,0.0,neutral,1066 and all that
Whan Cnut Cyng the Witan wold enfeoff Of infanthief and outfangthief Wonderlich were they enwraged And wordwar waged Sware Cnut great scot and lot Swingë wold ich this illbegotten lot.,0.6249,0.124,0.0,0.876,positive,1066 and all that
Wroth was Cnut and wrothword spake.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Well wold he win at wopantake.,0.7096,0.596,0.0,0.404,positive,1066 and all that
Fain wold he brakë frith and crackë heads And than they shold worshippe his redes.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Swingéd Cnut Cyng with swung sword Howléd Witanë hellë but hearkened his word Murië sang Cnut Cyng Outfangthief is Damgudthyng.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"FOOTNOTES: [3] And, according to certain obstinate historians, the Sword.",-0.0258,0.171,0.179,0.65,neutral,1066 and all that
"CHAPTER V ALFRED THE CAKE King Alfred was the first Good King, with the exception of Good King Wenceslas, who, though he looked 4th, really came first (it is not known, however, what King Wenceslas was King of).",0.7003,0.142,0.0,0.858,positive,1066 and all that
"Alfred ought never to be confused with King Arthur, equally memorable but probably non-existent and therefore perhaps less important historically (unless he did exist).",0.3053,0.128,0.0,0.872,positive,1066 and all that
"There is a story that King Arthur once burnt some cakes belonging to Mrs. Girth, a great lady of the time, at a place called Atheling.",0.6249,0.157,0.0,0.843,positive,1066 and all that
"As, however, Alfred could not have been an Incendiary King and a Good King, we may dismiss the story as absurd, and in any case the event is supposed to have occurred in a marsh where the cakes would not have burnt properly.",0.4404,0.068,0.0,0.932,positive,1066 and all that
Cf.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"the famous lines of poetry about King Arthur and the cakes: ""Then slowly answered Alfred from the marsh--"" Arthur, Lord Tennyson.",0.0,0.0,0.0,1.0,neutral,1066 and all that
CHAPTER VI EXGALAHAD AND THE BRITISH NAVY King Arthur invented Conferences because he was secretly a Weak King and liked to know what his memorable thousand and one Knights wanted to do next.,-0.0258,0.078,0.081,0.84,neutral,1066 and all that
"As they were all parfitly jealous Knights he had to have the Memorable Round Table made to have the Conferences at, so that it was impossible to say which was top knight.",-0.296,0.052,0.086,0.862,negative,1066 and all that
He had a miraculous sword called Exgalahad with which he defeated the Danes in numerous battles.,-0.6908,0.0,0.305,0.695,negative,1066 and all that
"In this he was also much assisted by his marine inventions, including the water-clock and the British Navy.",0.0,0.0,0.0,1.0,neutral,1066 and all that
The latter invention occurred as follows.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Alfred noticed that the Danes had very long ships, so he built a great many more much longer ones, thus cleverly founding the British Navy.",0.8255,0.258,0.0,0.742,positive,1066 and all that
"From that time onwards foreigners, who, unlike the English, do not prefer to fight against long odds, seldom attacked the British Navy.",0.5667,0.189,0.0,0.811,positive,1066 and all that
"Hence the important International Law called the Rule Britannia, technically known as the Freedom of the Seas.",0.7184,0.286,0.0,0.714,positive,1066 and all that
"HUMILIATION OF THE DANES The English resisted the Danes heroically under Alfred, never fighting except against heavy odds, till at the memorable Peace of Wedmore Alfred compelled the Danes, who were now (of course) beaten, to stop being Danes and become English and therefore C. of E. and get properly married.",-0.0575,0.16,0.148,0.691,negative,1066 and all that
"For this purpose they were made to go back and start again at Thanet, after which they were called in future Thanes instead of Danes and were on our side and in the right and very romantic.",0.4576,0.077,0.0,0.923,positive,1066 and all that
CHAPTER VII LADY WINDERMERE.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"AGE OF LAKE DWELLERS A Bad Queen Alfred had a very interesting wife called Lady Windermere (The Lady of the Lake), who was always clothed in the same white frock, and used to go bathing with Sir Launcelot (also of the Lake) and was thus a Bad Queen.",-0.7219,0.056,0.17,0.773,negative,1066 and all that
"It was also in King Arthur's time that the Anglo-Saxon Chronicle was published: this was the first English newspaper and had all the news about his victories, and Lady Windermere, and the Cakes, etc.",0.0,0.0,0.0,1.0,neutral,1066 and all that
CHAPTER VIII ETHELREAD THE UNREADY.,0.0,0.0,0.0,1.0,neutral,1066 and all that
A WEAK KING Ethelread the Unready was the first Weak King of England and was thus the cause of a fresh Wave of Danes.,-0.6408,0.083,0.235,0.683,negative,1066 and all that
He was called the Unready because he was never ready when the Danes were.,-0.2755,0.0,0.14,0.86,negative,1066 and all that
"Rather than wait for him the Danes used to fine him large sums called Danegeld, for not being ready.",-0.0798,0.086,0.101,0.813,negative,1066 and all that
"But though they were always ready, the Danes had very bad memories and often used to forget that they had been paid the Danegeld and come back for it almost before they had sailed away.",-0.6474,0.076,0.176,0.748,negative,1066 and all that
By that time Ethelread was always unready again.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Finally, Ethelread was taken completely unawares by his own death and was succeeded by Canute.",-0.2732,0.142,0.198,0.66,negative,1066 and all that
"CHAPTER IX CANUTE, AN EXPERIMENTAL KING This memorable monarch, having set out from Norway to collect some Danegeld, landed by mistake at Thanet, and thus became King.",-0.34,0.0,0.085,0.915,negative,1066 and all that
"CANUTE AND THE WAVES A Bad King Canute began by being a Bad King on the advice of his Courtiers, who informed him (owing to a misunderstanding of the Rule Britannia) that the King of England was entitled to sit on the sea without getting wet.",-0.8271,0.041,0.193,0.766,negative,1066 and all that
"But finding that they were wrong he gave up this policy and decided to take his own advice in future--thus originating the memorable proverb, ""Paddle your own Canute""--and became a Good King and C. of E., and ceased to be memorable.",-0.0772,0.084,0.09,0.826,negative,1066 and all that
"After Canute there were no more aquatic kings till William IV (see later, Creation of Piers ).",-0.0258,0.109,0.114,0.777,neutral,1066 and all that
"Canute had two sons, Halfacanute and Partacanute, and two other offspring, Rathacanute and Hardlicanute, whom, however, he would never acknowledge, denying to the last that he was their Fathacanute.",0.2584,0.068,0.0,0.932,positive,1066 and all that
"CHAPTER X EDWARD THE CONFESSOR On his death Canute's Kingdom was divided between two further sons, who had been previously overlooked, Aftercanute and Harold Harebrush.",-0.6124,0.0,0.185,0.815,negative,1066 and all that
These were succeeded by Edward the Confessor.,0.4215,0.318,0.0,0.682,positive,1066 and all that
"It was about this time that the memorable Mac Beth (""Ian Hay""), known as the Bane of Fife, murdered a number of his enemies, including Mac Duff, Lord Dunsinaney, Sleep, etc.",-0.8074,0.036,0.212,0.752,negative,1066 and all that
"Edward the Confessor was with difficulty prevented from confessing to all these and many other crimes committed in his reign, as he was in the habit of confessing everything whether he had done it or not, and was thus a Weak King.",-0.4767,0.07,0.116,0.813,negative,1066 and all that
THE LAST ENGLISH KING With Edward the Confessor perished the last English King (viz.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Edward the Confessor), since he was succeeded by Waves of Norman Kings (French), Tudors (Welsh), Stuarts (Scottish) and Hanoverians (German), not to mention the memorable Dutch King Williamanmary.",0.4215,0.094,0.0,0.906,positive,1066 and all that
TEST PAPER I Up to the End of 1066 1.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Which do you consider were the more alike, Cæsar or Pompey, or vice versa ?",0.0,0.0,0.0,1.0,neutral,1066 and all that
(Be brief.),0.0,0.0,0.0,1.0,neutral,1066 and all that
2.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Discuss, in latin or gothic ( but not both ), whether the Northumbrian Bishops were more schismatical than the Cumbrian Abbots.",0.0,0.0,0.0,1.0,neutral,1066 and all that
(Be bright.),0.0,0.0,0.0,1.0,neutral,1066 and all that
3.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"Which came first, A.D. or B.C.",0.0,0.0,0.0,1.0,neutral,1066 and all that
?,0.0,0.0,0.0,0.0,neutral,1066 and all that
(Be careful.),0.0,0.0,0.0,1.0,neutral,1066 and all that
4.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Has it never occurred to you that the Romans counted backwards ?,0.0,0.0,0.0,1.0,neutral,1066 and all that
(Be honest.),0.0,0.0,0.0,1.0,neutral,1066 and all that
5.,0.0,0.0,0.0,1.0,neutral,1066 and all that
How angry would you be if it was suggested (1) That the XIth Chap.,-0.5106,0.0,0.202,0.798,negative,1066 and all that
of the Consolations of Boethius was an interpolated palimpsest?,0.0,0.0,0.0,1.0,neutral,1066 and all that
(2) That an eisteddfod was an agricultural implement?,0.0,0.0,0.0,1.0,neutral,1066 and all that
6.,0.0,0.0,0.0,1.0,neutral,1066 and all that
How would you have attempted to deal with ( a ) The Venomous Bead?,0.0,0.0,0.0,1.0,neutral,1066 and all that
( b ) A Mabinogion or Wapentake?,0.0,0.0,0.0,1.0,neutral,1066 and all that
(Be quick.),0.0,0.0,0.0,1.0,neutral,1066 and all that
7.,0.0,0.0,0.0,1.0,neutral,1066 and all that
What would have happened if ( a ) Boadicea had been the daughter of Edward the Confessor?,0.0,0.0,0.0,1.0,neutral,1066 and all that
( b ) Canute had succeeded in sitting on the waves?,0.4215,0.286,0.0,0.714,positive,1066 and all that
Does it matter?,0.0258,0.355,0.0,0.645,neutral,1066 and all that
8.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Have you the faintest recollection of (1) Ethelbreth?,0.0,0.0,0.0,1.0,neutral,1066 and all that
(2) Athelthral?,0.0,0.0,0.0,1.0,neutral,1066 and all that
(3) Thruthelthrolth?,0.0,0.0,0.0,1.0,neutral,1066 and all that
9.,0.0,0.0,0.0,1.0,neutral,1066 and all that
What have you the faintest recollection of?,0.0,0.0,0.0,1.0,neutral,1066 and all that
10.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Estimate the average age of (1) The Ancient Britons.,0.0,0.0,0.0,1.0,neutral,1066 and all that
(2) Ealdormen.,0.0,0.0,0.0,1.0,neutral,1066 and all that
(3) Old King Cole.,0.0,0.0,0.0,1.0,neutral,1066 and all that
11.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Why do you know nothing at all about ( a ) The Laws of Infangthief and Egg-seisin?,0.0,0.0,0.0,1.0,neutral,1066 and all that
( b ) Saint Pancras?,0.0,0.0,0.0,1.0,neutral,1066 and all that
12.,0.0,0.0,0.0,1.0,neutral,1066 and all that
Would you say that Ethelread the Unready was directly responsible for the French Revolution?,0.3182,0.15,0.0,0.85,positive,1066 and all that
"If so, what would you say?",0.0,0.0,0.0,1.0,neutral,1066 and all that
N.B.--Do not attempt to answer more than one question at a time.,0.0,0.0,0.0,1.0,neutral,1066 and all that
CHAPTER XI WILLIAM I.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"A CONQUERING KING In the year 1066 occurred the other memorable date in English History, viz.",0.0,0.0,0.0,1.0,neutral,1066 and all that
"William the Conqueror, Ten Sixty-six .",0.0,0.0,0.0,1.0,neutral,1066 and all that
"This is also called The Battle of Hastings , and was when William I (1066) conquered England at the Battle of Senlac ( Ten Sixty-six ).",-0.6369,0.0,0.198,0.802,negative,1066 and all that
First Conquering Action When William the Conqueror landed he lay down on the beach and swallowed two mouthfuls of sand.,0.0,0.0,0.0,1.0,neutral,1066 and all that
This was his first conquering action and was in the South; later he ravaged the North as well.,0.2732,0.11,0.0,0.89,positive,1066 and all that
"The Norman Conquest was a Good Thing, as from this time onwards England stopped being conquered and thus was able to become top nation.",0.4215,0.177,0.071,0.752,positive,1066 and all that
"DOOMSDAY BOOK AND THE FORESTS William next invented a system according to which everybody had to belong to somebody else, and everybody else to the King.",-0.6739,0.0,0.159,0.841,negative,1066 and all that
"This was called the Feutile System, and in order to prove that it was true he wrote a book called the Doomsday Book , which contained an inventory of all the Possessions of all his subjects; after reading the book through carefully William agreed with it and signed it, indicating to everybody that the Possessions mentioned in it were now his.",0.1531,0.098,0.058,0.844,positive,1066 and all that
"William the Conqueror (1066) is memorable for having loved an old stag as if it was his father, and was in general very fond of animals: he therefore made some very just and conquering laws about the Forests.",0.796,0.165,0.0,0.835,positive,1066 and all that
"One of these laws said that all the forests and places which were not already Possessions belonged to the King and that anyone found in them should have his ears and legs cut off --(these belonged to somebody else under the Feutile System, anyway)--and (if this had not already been done) should have his eyes put out with red-hot irons ; after this the offender was allowed to fly the country.",-0.5574,0.0,0.063,0.937,negative,1066 and all that
Another very conquering law made by William I said that everyone had to go to bed at eight o'clock.,0.0,0.0,0.0,1.0,neutral,1066 and all that
This was called the Curfew and was a Good Thing in the end since it was the cause of Gray's Energy in the country churchyard (at Stoke Penge).,0.6124,0.167,0.0,0.833,positive,1066 and all that
Although in all these ways William the Conqueror (1066) was a very strong king he was eventually stumbled to death by a horse and was succeeded by his son Rufus.,0.3597,0.181,0.111,0.708,positive,1066 and all that
CHAPTER XII RUFUS.,0.0,0.0,0.0,1.0,neutral,1066 and all that
"A RUDDY KING A Good Thing This monarch was always very angry and red in the face and was therefore unpopular, so that his death was a Good Thing: it occurred in the following memorable way.",-0.4509,0.136,0.182,0.681,negative,1066 and all that
"Rufus was hunting one day in the New Forest, when William Tell (the memorable crack-shot, inventor of Cross-bow puzzles) took unerring aim at a reddish apple, which had fallen on to the King's head, and shot him through the heart.",-0.3612,0.0,0.062,0.938,negative,1066 and all that
"Sir Isaac Walton, who happened to be present at the time, thereupon invented the Law of Gravity.",0.0,0.0,0.0,1.0,neutral,1066 and all that
Thus was the reign of Rufus brought to a Good End.,0.4404,0.244,0.0,0.756,positive,1066 and all that
CHAPTER XIII HENRY I.,0.0,0.0,0.0,1.0,neutral,1066 and all that
A TRAGIC KING Henry I was famous for his handwriting and was therefore generally called Henry Beau-geste.,-0.5766,0.0,0.211,0.789,negative,1066 and all that
"He was extremely fond of his son William, who was, however, drowned in the White City.",-0.1796,0.151,0.185,0.664,negative,1066 and all that
Henry tried to console himself for his loss by eating a surfeit of palfreys.,-0.3182,0.0,0.161,0.839,negative,1066 and all that
This was a Bad Thing since he died of it and never smiled again .,-0.8735,0.0,0.499,0.501,negative,1066 and all that
CHAPTER XIV THE DREADFUL STORY OF STEPHEN AND HIS AUNT MATILDA (OR MAUD) The moment Stephen came to the throne it was realized that he was a mistake and had been christened wrong; thus everything was thrown into confusion.,-0.8842,0.0,0.25,0.75,negative,1066 and all that
"Stephen himself felt quite uncalled for, and even his Aunt Matilda was able to take him in when she began announcing that she was the real King.",0.0,0.0,0.0,1.0,neutral,1066 and all that
"Stephen, however, soon discovered that she had been malchristened, too, and was unable to say for certain whether her name was Matilda or Maud.",0.2732,0.084,0.0,0.916,positive,1066 and all that
After this Stephen and Matilda (or Maud) spent the reign escaping from each other over the snow in nightgowns while 'God and His Angels slept.',0.3182,0.125,0.0,0.875,positive,1066 and all that
"Lax State of Affairs Taking advantage of this lax state of affairs, the Barons built a surfeit of romantic castles, into which they lured everybody and then put them to the torture; nor is it recorded that the Sword was once sheathed, right to the bottom, during the whole of this dreadful reign.",-0.5537,0.078,0.121,0.8,negative,1066 and all that
