sentence,compound,positive,negative,neutral,label,title
"It is because after they have passed Sloane Square they know that the next station must be Victoria, and nothing but Victoria.",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"Oh, their wild rapture!",0.2244,0.387,0.0,0.613,positive,The Man Who Was Thursday: A Nightmare
"oh, their eyes like stars and their souls again in Eden, if the next station were unaccountably Baker Street!""",0.4199,0.134,0.0,0.866,positive,The Man Who Was Thursday: A Nightmare
"""It is you who are unpoetical,"" replied the poet Syme.",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""If what you say of clerks is true, they can only be as prosaic as your poetry.",0.4215,0.149,0.0,0.851,positive,The Man Who Was Thursday: A Nightmare
"The rare, strange thing is to hit the mark; the gross, obvious thing is to miss it.",-0.6705,0.0,0.317,0.683,negative,The Man Who Was Thursday: A Nightmare
We feel it is epical when man with one wild arrow strikes a distant bird.,-0.3612,0.0,0.161,0.839,negative,The Man Who Was Thursday: A Nightmare
Is it not also epical when man with one wild engine strikes a distant station?,-0.3612,0.0,0.161,0.839,negative,The Man Who Was Thursday: A Nightmare
"Chaos is dull; because in chaos the train might indeed go anywhere, to Baker Street or to Bagdad.",-0.8779,0.0,0.402,0.598,negative,The Man Who Was Thursday: A Nightmare
"But man is a magician, and his whole magic is in this, that he does say Victoria, and lo!",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
it is Victoria.,0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"No, take your books of mere poetry and prose; let me read a time table, with tears of pride.",-0.1779,0.112,0.191,0.698,negative,The Man Who Was Thursday: A Nightmare
"Take your Byron, who commemorates the defeats of man; give me Bradshaw, who commemorates his victories.",-0.3182,0.0,0.133,0.867,negative,The Man Who Was Thursday: A Nightmare
"Give me Bradshaw, I say!""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""Must you go?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
inquired Gregory sarcastically.,-0.2732,0.0,0.512,0.488,negative,The Man Who Was Thursday: A Nightmare
"""I tell you,"" went on Syme with passion, ""that every time a train comes in I feel that it has broken past batteries of besiegers, and that man has won a battle against chaos.",-0.4019,0.159,0.223,0.618,negative,The Man Who Was Thursday: A Nightmare
You say contemptuously that when one has left Sloane Square one must come to Victoria.,-0.5267,0.0,0.195,0.805,negative,The Man Who Was Thursday: A Nightmare
"I say that one might do a thousand things instead, and that whenever I really come there I have the sense of hairbreadth escape.",0.1779,0.082,0.0,0.918,positive,The Man Who Was Thursday: A Nightmare
"And when I hear the guard shout out the word 'Victoria,' it is not an unmeaning word.",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
It is to me the cry of a herald announcing conquest.,-0.4767,0.0,0.256,0.744,negative,The Man Who Was Thursday: A Nightmare
"It is to me indeed 'Victoria'; it is the victory of Adam.""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"Gregory wagged his heavy, red head with a slow and sad smile.",-0.1531,0.171,0.212,0.616,negative,The Man Who Was Thursday: A Nightmare
"""And even then,"" he said, ""we poets always ask the question, 'And what is Victoria now that you have got there?'",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
You think Victoria is like the New Jerusalem.,0.3612,0.263,0.0,0.737,positive,The Man Who Was Thursday: A Nightmare
We know that the New Jerusalem will only be like Victoria.,0.3612,0.2,0.0,0.8,positive,The Man Who Was Thursday: A Nightmare
"Yes, the poet will be discontented even in the streets of heaven.",0.4939,0.337,0.157,0.506,positive,The Man Who Was Thursday: A Nightmare
"The poet is always in revolt.""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""There again,"" said Syme irritably, ""what is there poetical about being in revolt?",-0.4215,0.0,0.189,0.811,negative,The Man Who Was Thursday: A Nightmare
You might as well say that it is poetical to be sea-sick.,0.2732,0.16,0.0,0.84,positive,The Man Who Was Thursday: A Nightmare
Being sick is a revolt.,-0.5106,0.0,0.524,0.476,negative,The Man Who Was Thursday: A Nightmare
Both being sick and being rebellious may be the wholesome thing on certain desperate occasions; but I'm hanged if I can see why they are poetical.,-0.431,0.055,0.193,0.751,negative,The Man Who Was Thursday: A Nightmare
Revolt in the abstract is--revolting.,0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"It's mere vomiting.""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"The girl winced for a flash at the unpleasant word, but Syme was too hot to heed her.",-0.2617,0.0,0.114,0.886,negative,The Man Who Was Thursday: A Nightmare
"""It is things going right,"" he cried, ""that is poetical!",-0.4389,0.0,0.243,0.757,negative,The Man Who Was Thursday: A Nightmare
"Our digestions, for instance, going sacredly and silently right, that is the foundation of all poetry.",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"Yes, the most poetical thing, more poetical than the flowers, more poetical than the stars--the most poetical thing in the world is not being sick.""",0.4019,0.101,0.0,0.899,positive,The Man Who Was Thursday: A Nightmare
"""Really,"" said Gregory superciliously, ""the examples you choose--"" ""I beg your pardon,"" said Syme grimly, ""I forgot we had abolished all conventions.""",-0.3182,0.0,0.099,0.901,negative,The Man Who Was Thursday: A Nightmare
For the first time a red patch appeared on Gregory's forehead.,0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""You don't expect me,"" he said, ""to revolutionise society on this lawn?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
Syme looked straight into his eyes and smiled sweetly.,0.8176,0.586,0.0,0.414,positive,The Man Who Was Thursday: A Nightmare
"""No, I don't,"" he said; ""but I suppose that if you were serious about your anarchism, that is exactly what you would do.""",-0.1154,0.0,0.068,0.932,negative,The Man Who Was Thursday: A Nightmare
"Gregory's big bull's eyes blinked suddenly like those of an angry lion, and one could almost fancy that his red mane rose.",-0.2023,0.097,0.128,0.775,negative,The Man Who Was Thursday: A Nightmare
"""Don't you think, then,"" he said in a dangerous voice, ""that I am serious about my anarchism?""",-0.5267,0.0,0.253,0.747,negative,The Man Who Was Thursday: A Nightmare
"""I beg your pardon?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
said Syme.,0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""Am I not serious about my anarchism?""",0.0572,0.196,0.0,0.804,positive,The Man Who Was Thursday: A Nightmare
"cried Gregory, with knotted fists.",-0.3818,0.0,0.394,0.606,negative,The Man Who Was Thursday: A Nightmare
"""My dear fellow!""",0.4389,0.591,0.0,0.409,positive,The Man Who Was Thursday: A Nightmare
"said Syme, and strolled away.",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"With surprise, but with a curious pleasure, he found Rosamond Gregory still in his company.",0.8608,0.465,0.0,0.535,positive,The Man Who Was Thursday: A Nightmare
"""Mr. Syme,"" she said, ""do the people who talk like you and my brother often mean what they say?",0.3612,0.122,0.0,0.878,positive,The Man Who Was Thursday: A Nightmare
"Do you mean what you say now?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
Syme smiled.,0.5423,0.778,0.0,0.222,positive,The Man Who Was Thursday: A Nightmare
"""Do you?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
he asked.,0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""What do you mean?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"asked the girl, with grave eyes.",-0.3818,0.0,0.342,0.658,negative,The Man Who Was Thursday: A Nightmare
"""My dear Miss Gregory,"" said Syme gently, ""there are many kinds of sincerity and insincerity.",0.3818,0.272,0.194,0.534,positive,The Man Who Was Thursday: A Nightmare
"When you say 'thank you' for the salt, do you mean what you say?",0.3612,0.161,0.0,0.839,positive,The Man Who Was Thursday: A Nightmare
No.,-0.296,0.0,1.0,0.0,negative,The Man Who Was Thursday: A Nightmare
"When you say 'the world is round,' do you mean what you say?",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
No.,-0.296,0.0,1.0,0.0,negative,The Man Who Was Thursday: A Nightmare
"It is true, but you don't mean it.",0.2263,0.213,0.0,0.787,positive,The Man Who Was Thursday: A Nightmare
"Now, sometimes a man like your brother really finds a thing he does mean.",0.3612,0.185,0.0,0.815,positive,The Man Who Was Thursday: A Nightmare
"It may be only a half-truth, quarter-truth, tenth-truth; but then he says more than he means--from sheer force of meaning it.""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"She was looking at him from under level brows; her face was grave and open, and there had fallen upon it the shadow of that unreasoning responsibility which is at the bottom of the most frivolous woman, the maternal watch which is as old as the world.",-0.6249,0.0,0.102,0.898,negative,The Man Who Was Thursday: A Nightmare
"""Is he really an anarchist, then?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
she asked.,0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"""Only in that sense I speak of,"" replied Syme; ""or if you prefer it, in that nonsense.""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"She drew her broad brows together and said abruptly-- ""He wouldn't really use--bombs or that sort of thing?""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"Syme broke into a great laugh, that seemed too large for his slight and somewhat dandified figure.",0.7096,0.328,0.119,0.553,positive,The Man Who Was Thursday: A Nightmare
"""Good Lord, no!""",0.4926,0.615,0.0,0.385,positive,The Man Who Was Thursday: A Nightmare
"he said, ""that has to be done anonymously.""",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"And at that the corners of her own mouth broke into a smile, and she thought with a simultaneous pleasure of Gregory's absurdity and of his safety.",0.7351,0.274,0.085,0.64,positive,The Man Who Was Thursday: A Nightmare
"Syme strolled with her to a seat in the corner of the garden, and continued to pour out his opinions.",0.0,0.0,0.0,1.0,neutral,The Man Who Was Thursday: A Nightmare
"For he was a sincere man, and in spite of his superficial airs and graces, at root a humble one.",0.2263,0.224,0.143,0.633,positive,The Man Who Was Thursday: A Nightmare
