sentence,compound,positive,negative,neutral,label,title
"For the assistance of those who, unfamiliar with the history of France, may be confused by some of the terms used by Marx, the following explanations may prove aidful: On the 18th Brumaire (Nov. 9th), the post-revolutionary development of affairs in France enabled the first Napoleon to take a step that led with inevitable certainty to the imperial throne.",-0.0772,0.033,0.038,0.929,negative,The Eighteenth Brumaire of Louis Bonaparte
"The circumstance that fifty and odd years later similar events aided his nephew, Louis Bonaparte, to take a similar step with a similar result, gives the name to this work--""The Eighteenth Brumaire of Louis Bonaparte.""",-0.3182,0.0,0.067,0.933,negative,The Eighteenth Brumaire of Louis Bonaparte
"As to the other terms and allusions that occur, the following sketch will suffice: Upon the overthrow of the first Napoleon came the restoration of the Bourbon throne (Louis XVIII, succeeded by Charles X).",0.4215,0.078,0.0,0.922,positive,The Eighteenth Brumaire of Louis Bonaparte
"In July, 1830, an uprising of the upper tier of the bourgeoisie, or capitalist class--the aristocracy of finance--overthrew the Bourbon throne, or landed aristocracy, and set up the throne of Orleans, a younger branch of the house of Bourbon, with Louis Philippe as king.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"From the month in which this revolution occurred, Louis Philippe's monarchy is called the ""July Monarchy.""",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"In February, 1848, a revolt of a lower tier of the capitalist class--the industrial bourgeoisie--against the aristocracy of finance, in turn dethroned Louis Philippe.",-0.296,0.0,0.095,0.905,negative,The Eighteenth Brumaire of Louis Bonaparte
"The affair, also named from the month in which it took place, is the ""February Revolution"".",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"""The Eighteenth Brumaire"" starts with that event.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"Despite the inapplicableness to our affairs of the political names and political leadership herein described, both these names and leaderships are to such an extent the products of an economic-social development that has here too taken place with even greater sharpens, and they have their present or threatened counterparts here so completely, that, by the light of this work of Marx', we are best enabled to understand our own history, to know whence we came, and whither we are going and how to conduct ourselves.",0.5719,0.073,0.033,0.894,positive,The Eighteenth Brumaire of Louis Bonaparte
D.D.L.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"New York, Sept. 12, 1897 THE EIGHTEENTH BRUMAIRE OF LOUIS BONAPARTE I. Hegel says somewhere that that great historic facts and personages recur twice.",0.6249,0.151,0.0,0.849,positive,The Eighteenth Brumaire of Louis Bonaparte
"He forgot to add: ""Once as tragedy, and again as farce.""",-0.6597,0.0,0.306,0.694,negative,The Eighteenth Brumaire of Louis Bonaparte
"Caussidiere for Danton, Louis Blanc for Robespierre, the ""Mountain"" of 1848-51 for the ""Mountain"" of 1793-05, the Nephew for the Uncle.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
The identical caricature marks also the conditions under which the second edition of the eighteenth Brumaire is issued.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"Man makes his own history, but he does not make it out of the whole cloth; he does not make it out of conditions chosen by himself, but out of such as he finds close at hand.",0.6486,0.107,0.0,0.893,positive,The Eighteenth Brumaire of Louis Bonaparte
The tradition of all past generations weighs like an alp upon the brain of the living.,0.3612,0.143,0.0,0.857,positive,The Eighteenth Brumaire of Louis Bonaparte
"At the very time when men appear engaged in revolutionizing things and themselves, in bringing about what never was before, at such very epochs of revolutionary crisis do they anxiously conjure up into their service the spirits of the past, assume their names, their battle cries, their costumes to enact a new historic scene in such time-honored disguise and with such borrowed language Thus did Luther masquerade as the Apostle Paul; thus did the revolution of 1789-1814 drape itself alternately as Roman Republic and as Roman Empire; nor did the revolution of 1818 know what better to do than to parody at one time the year 1789, at another the revolutionary traditions of 1793-95.",-0.7717,0.045,0.106,0.849,negative,The Eighteenth Brumaire of Louis Bonaparte
"Thus does the beginner, who has acquired a new language, keep on translating it back into his own mother tongue; only then has he grasped the spirit of the new language and is able freely to express himself therewith when he moves in it without recollections of the old, and has forgotten in its use his own hereditary tongue.",0.4019,0.075,0.031,0.894,positive,The Eighteenth Brumaire of Louis Bonaparte
When these historic configurations of the dead past are closely observed a striking difference is forthwith noticeable.,-0.6486,0.0,0.223,0.777,negative,The Eighteenth Brumaire of Louis Bonaparte
"Camille Desmoulins, Danton, Robespierre, St. Juste, Napoleon, the heroes as well as the parties and the masses of the old French revolution, achieved in Roman costumes and with Roman phrases the task of their time: the emancipation and the establishment of modern bourgeois society.",0.7964,0.165,0.0,0.835,positive,The Eighteenth Brumaire of Louis Bonaparte
"One set knocked to pieces the old feudal groundwork and mowed down the feudal heads that had grown upon it; Napoleon brought about, within France, the conditions under which alone free competition could develop, the partitioned lands be exploited, the nation's unshackled powers of industrial production be utilized; while, beyond the French frontier, he swept away everywhere the establishments of feudality, so far as requisite, to furnish the bourgeois social system of France with fit surroundings of the European continent, and such as were in keeping with the times.",-0.3182,0.059,0.103,0.838,negative,The Eighteenth Brumaire of Louis Bonaparte
"Once the new social establishment was set on foot, the antediluvian giants vanished, and, along with them, the resuscitated Roman world--the Brutuses, Gracchi, Publicolas, the Tribunes, the Senators, and Caesar himself.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"In its sober reality, bourgeois society had produced its own true interpretation in the Says, Cousins, Royer-Collards, Benjamin Constants and Guizots; its real generals sat behind the office desks; and the mutton-head of Louis XVIII was its political lead.",0.4215,0.069,0.0,0.931,positive,The Eighteenth Brumaire of Louis Bonaparte
"Wholly absorbed in the production of wealth and in the peaceful fight of competition, this society could no longer understand that the ghosts of the days of Rome had watched over its cradle.",0.3818,0.159,0.119,0.721,positive,The Eighteenth Brumaire of Louis Bonaparte
"And yet, lacking in heroism as bourgeois society is, it nevertheless had stood in need of heroism, of self-sacrifice, of terror, of civil war, and of bloody battle fields to bring it into the world.",-0.6369,0.154,0.259,0.587,negative,The Eighteenth Brumaire of Louis Bonaparte
"Its gladiators found in the stern classic traditions of the Roman republic the ideals and the form, the self-deceptions, that they needed in order to conceal from themselves the narrow bourgeois substance of their own struggles, and to keep their passion up to the height of a great historic tragedy.",0.25,0.149,0.115,0.736,positive,The Eighteenth Brumaire of Louis Bonaparte
"Thus, at another stage of development a century before, did Cromwell and the English people draw from the Old Testament the language, passions and illusions for their own bourgeois revolution.",0.4939,0.103,0.0,0.897,positive,The Eighteenth Brumaire of Louis Bonaparte
"When the real goal was reached, when the remodeling of English society was accomplished, Locke supplanted Habakuk.",0.5106,0.223,0.0,0.777,positive,The Eighteenth Brumaire of Louis Bonaparte
"Accordingly, the reviving of the dead in those revolutions served the purpose of glorifying the new struggles, not of parodying the old; it served the purpose of exaggerating to the imagination the given task, not to recoil before its practical solution; it served the purpose of rekindling the revolutionary spirit, not to trot out its ghost.",-0.5267,0.11,0.161,0.729,negative,The Eighteenth Brumaire of Louis Bonaparte
"In 1848-51 only the ghost of the old revolution wandered about, from Marrast the ""Republicain en gaunts jaunes,"" [#1 Silk-stocking republican] who disguised himself in old Bailly, down to the adventurer, who hid his repulsively trivial features under the iron death mask of Napoleon.",-0.765,0.043,0.212,0.745,negative,The Eighteenth Brumaire of Louis Bonaparte
"A whole people, that imagines it has imparted to itself accelerated powers of motion through a revolution, suddenly finds itself transferred back to a dead epoch, and, lest there be any mistake possible on this head, the old dates turn up again; the old calendars; the old names; the old edicts, which long since had sunk to the level of the antiquarian's learning; even the old bailiffs, who had long seemed mouldering with decay.",-0.8555,0.0,0.121,0.879,negative,The Eighteenth Brumaire of Louis Bonaparte
"The nation takes on the appearance of that crazy Englishman in Bedlam, who imagines he is living in the days of the Pharaohs, and daily laments the hard work that he must do in the Ethiopian mines as gold digger, immured in a subterranean prison, with a dim lamp fastened on his head, behind him the slave overseer with a long whip, and, at the mouths of the mine a mob of barbarous camp servants who understand neither the convicts in the mines nor one another, because they do not speak a common language.",-0.8225,0.0,0.101,0.899,negative,The Eighteenth Brumaire of Louis Bonaparte
"""And all this,"" cries the crazy Englishman, ""is demanded of me, the free-born Englishman, in order to make gold for old Pharaoh.""",-0.7184,0.0,0.269,0.731,negative,The Eighteenth Brumaire of Louis Bonaparte
"""In order to pay off the debts of the Bonaparte family""--sobs the French nation.",-0.1027,0.0,0.097,0.903,negative,The Eighteenth Brumaire of Louis Bonaparte
"The Englishman, so long as he was in his senses, could not rid himself of the rooted thought making gold.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"The Frenchmen, so long as they were busy with a revolution, could not rid then selves of the Napoleonic memory, as the election of December 10th proved.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"They longed to escape from the dangers of revolution back to the flesh pots of Egypt; the 2d of December, 1851 was the answer.",-0.3612,0.063,0.119,0.818,negative,The Eighteenth Brumaire of Louis Bonaparte
"They have not merely the character of the old Napoleon, but the old Napoleon himself--caricatured as he needs must appear in the middle of the nineteenth century.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"The social revolution of the nineteenth century can not draw its poetry from the past, it can draw that only from the future.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
It cannot start upon its work before it has stricken off all superstition concerning the past.,-0.5106,0.0,0.18,0.82,negative,The Eighteenth Brumaire of Louis Bonaparte
Former revolutions require historic reminiscences in order to intoxicate themselves with their own issues.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
The revolution of the nineteenth century must let the dead bury their dead in order to reach its issue.,-0.8591,0.043,0.335,0.623,negative,The Eighteenth Brumaire of Louis Bonaparte
"With the former, the phrase surpasses the substance; with this one, the substance surpasses the phrase.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
The February revolution was a surprisal; old society was taken unawares; and the people proclaimed this political stroke a great historic act whereby the new era was opened.,0.765,0.216,0.0,0.784,positive,The Eighteenth Brumaire of Louis Bonaparte
"On the 2d of December, the February revolution is jockeyed by the trick of a false player, and what seems to be overthrown is no longer the monarchy, but the liberal concessions which had been wrung from it by centuries of struggles.",-0.6059,0.0,0.135,0.865,negative,The Eighteenth Brumaire of Louis Bonaparte
"Instead of society itself having conquered a new point, only the State appears to have returned to its oldest form, to the simply brazen rule of the sword and the club.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"Thus, upon the ""coup de main"" of February, 1848, comes the response of the ""coup de tete"" December, 1851.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"So won, so lost.",0.171,0.429,0.357,0.215,positive,The Eighteenth Brumaire of Louis Bonaparte
"Meanwhile, the interval did not go by unutilized.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"During the years 1848-1851, French society retrieved in abbreviated, because revolutionary, method the lessons and teachings, which--if it was to be more than a disturbance of the surface--should have preceded the February revolution, had it developed in regular order, by rule, so to say.",-0.4364,0.0,0.064,0.936,negative,The Eighteenth Brumaire of Louis Bonaparte
"Now French society seems to have receded behind its point of departure; in fact, however, it was compelled to first produce its own revolutionary point of departure, the situation, circumstances, conditions, under which alone the modern revolution is in earnest.",0.3612,0.103,0.046,0.851,positive,The Eighteenth Brumaire of Louis Bonaparte
"Bourgeois revolutions, like those of the eighteenth century, rush onward rapidly from success to success, their stage effects outbid one another, men and things seem to be set in flaming brilliants, ecstasy is the prevailing spirit; but they are short-lived, they reach their climax speedily, then society relapses into a long fit of nervous reaction before it learns how to appropriate the fruits of its period of feverish excitement.",0.9354,0.256,0.032,0.711,positive,The Eighteenth Brumaire of Louis Bonaparte
"Proletarian revolutions, on the contrary, such as those of the nineteenth century, criticize themselves constantly; constantly interrupt themselves in their own course; come back to what seems to have been accomplished, in order to start over anew; scorn with cruel thoroughness the half measures, weaknesses and meannesses of their first attempts; seem to throw down their adversary only in order to enable him to draw fresh strength from the earth, and again, to rise up against them in more gigantic stature; constantly recoil in fear before the undefined monster magnitude of their own objects--until finally that situation is created which renders all retreat impossible, and the conditions themselves cry out: ""Hic Rhodus, hic salta!""",-0.8805,0.09,0.165,0.745,negative,The Eighteenth Brumaire of Louis Bonaparte
"[#2 Here is Rhodes, leap here!",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
An allusion to Aesop's Fables.],0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"Every observer of average intelligence; even if he failed to follow step by step the course of French development, must have anticipated that an unheard of fiasco was in store for the revolution.",-0.5423,0.078,0.166,0.756,negative,The Eighteenth Brumaire of Louis Bonaparte
"It was enough to hear the self-satisfied yelpings of victory wherewith the Messieurs Democrats mutually congratulated one another upon the pardons of May 2d, 1852.",0.296,0.084,0.0,0.916,positive,The Eighteenth Brumaire of Louis Bonaparte
"Indeed, May 2d had become a fixed idea in their heads; it had become a dogma with them--something like the day on which Christ was to reappear and the Millennium to begin had formed in the heads of the Chiliasts.",0.3612,0.063,0.0,0.937,positive,The Eighteenth Brumaire of Louis Bonaparte
"Weakness had, as it ever does, taken refuge in the wonderful; it believed the enemy was overcome if, in its imagination, it hocus-pocused him away; and it lost all sense of the present in the imaginary apotheosis of the future, that was at hand, and of the deeds, that it had ""in petto,"" but which it did not yet want to bring to the scratch.",-0.1737,0.063,0.101,0.836,negative,The Eighteenth Brumaire of Louis Bonaparte
"The heroes, who ever seek to refute their established incompetence by mutually bestowing their sympathy upon one another and by pulling together, had packed their satchels, taken their laurels in advance payments and were just engaged in the work of getting discounted ""in partibus,"" on the stock exchange, the republics for which, in the silence of their unassuming dispositions, they had carefully organized the government personnel.",0.7096,0.15,0.044,0.805,positive,The Eighteenth Brumaire of Louis Bonaparte
"The 2d of December struck them like a bolt from a clear sky; and the peoples, who, in periods of timid despondency, gladly allow their hidden fears to be drowned by the loudest screamers, will perhaps have become convinced that the days are gone by when the cackling of geese could save the Capitol.",0.2732,0.22,0.19,0.59,positive,The Eighteenth Brumaire of Louis Bonaparte
"The constitution, the national assembly, the dynastic parties, the blue and the red republicans, the heroes from Africa, the thunder from the tribune, the flash-lightnings from the daily press, the whole literature, the political names and the intellectual celebrities, the civil and the criminal law, the ""liberte', egalite', fraternite',"" together with the 2d of May 1852--all vanished like a phantasmagoria before the ban of one man, whom his enemies themselves do not pronounce an adept at witchcraft.",0.1531,0.13,0.112,0.758,positive,The Eighteenth Brumaire of Louis Bonaparte
"Universal suffrage seems to have survived only for a moment, to the end that, before the eyes of the whole world, it should make its own testament with its own hands, and, in the name of the people, declare: ""All that exists deserves to perish.""",0.5106,0.071,0.0,0.929,positive,The Eighteenth Brumaire of Louis Bonaparte
"It is not enough to say, as the Frenchmen do, that their nation was taken by surprise.",0.2732,0.116,0.0,0.884,positive,The Eighteenth Brumaire of Louis Bonaparte
"A nation, no more than a woman, is excused for the unguarded hour when the first adventurer who comes along can do violence to her.",-0.6249,0.077,0.221,0.702,negative,The Eighteenth Brumaire of Louis Bonaparte
"The riddle is not solved by such shifts, it is only formulated in other words.",-0.2057,0.0,0.115,0.885,negative,The Eighteenth Brumaire of Louis Bonaparte
"There remains to be explained how a nation of thirty-six millions can be surprised by three swindlers, and taken to prison without resistance.",-0.34,0.075,0.131,0.794,negative,The Eighteenth Brumaire of Louis Bonaparte
"Let us recapitulate in general outlines the phases which the French revolution of February 24th, 1848, to December, 1851, ran through.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"Three main periods are unmistakable: First--The February period; Second--The period of constituting the republic, or of the constitutive national assembly (May 4, 1848, to May 29th, 1849); Third--The period of the constitutional republic, or of the legislative national assembly (May 29, 1849, to December 2, 1851).",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"The first period, from February 24, or the downfall of Louis Philippe, to May 4, 1848, the date of the assembling of the constitutive assembly--the February period proper--may be designated as the prologue of the revolution.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"It officially expressed its own character in this, that the government which it improvised declared itself ""provisional;"" and, like the government, everything that was broached, attempted, or uttered, pronounced itself provisional.",0.3612,0.077,0.0,0.923,positive,The Eighteenth Brumaire of Louis Bonaparte
Nobody and nothing dared to assume the right of permanent existence and of an actual fact.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"All the elements that had prepared or determined the revolution--dynastic opposition, republican bourgeoisie, democratic-republican small traders' class, social-democratic labor element--all found ""provisionally"" their place in the February government.",0.5106,0.142,0.0,0.858,positive,The Eighteenth Brumaire of Louis Bonaparte
It could not be otherwise.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"The February days contemplated originally a reform of the suffrage laws, whereby the area of the politically privileged among the property-holding class was to be extended, while the exclusive rule of the aristocracy of finance was to be overthrown.",0.5267,0.109,0.0,0.891,positive,The Eighteenth Brumaire of Louis Bonaparte
"When however, it came to a real conflict, when the people mounted the barricades, when the National Guard stood passive, when the army offered no serious resistance, and the kingdom ran away, then the republic seemed self-understood.",-0.4588,0.045,0.146,0.808,negative,The Eighteenth Brumaire of Louis Bonaparte
Each party interpreted it in its own sense.,0.4019,0.278,0.0,0.722,positive,The Eighteenth Brumaire of Louis Bonaparte
"Won, arms in hand, by the proletariat, they put upon it the stamp of their own class, and proclaimed the social republic.",0.7845,0.257,0.0,0.743,positive,The Eighteenth Brumaire of Louis Bonaparte
"Thus the general purpose of modern revolutions was indicated, a purpose, however, that stood in most singular contradiction to every thing that, with the material at hand, with the stage of enlightenment that the masses had reached, and under existing circumstances and conditions, could be immediately used.",0.323,0.092,0.046,0.862,positive,The Eighteenth Brumaire of Louis Bonaparte
"On the other hand, the claims of all the other elements, that had cooperated in the revolution of February, were recognized by the lion's share that they received in the government.",0.6597,0.157,0.0,0.843,positive,The Eighteenth Brumaire of Louis Bonaparte
"Hence, in no period do we find a more motley mixture of high-sounding phrases together with actual doubt and helplessness; of more enthusiastic reform aspirations, together with a more slavish adherence to the old routine; more seeming harmony permeating the whole of society together with a deeper alienation of its several elements.",-0.3461,0.109,0.167,0.724,negative,The Eighteenth Brumaire of Louis Bonaparte
"While the Parisian proletariat was still gloating over the sight of the great perspective that had disclosed itself to their view, and was indulging in seriously meant discussions over the social problems, the old powers of society had groomed themselves, had gathered together, had deliberated and found an unexpected support in the mass of the nation--the peasants and small traders--all of whom threw themselves on a sudden upon the political stage, after the barriers of the July monarchy had fallen down.",0.2263,0.077,0.078,0.846,positive,The Eighteenth Brumaire of Louis Bonaparte
"The second period, from May 4, 1848, to the end of May, 1849, is the period of the constitution, of the founding of the bourgeois republic immediately after the February days, not only was the dynastic opposition surprised by the republicans, and the republicans by the Socialists, but all France was surprised by Paris.",0.4215,0.068,0.0,0.932,positive,The Eighteenth Brumaire of Louis Bonaparte
"The national assembly, that met on May 4, 1848, to frame a constitution, was the outcome of the national elections; it represented the nation.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"It was a living protest against the assumption of the February days, and it was intended to bring the results of the revolution back to the bourgeois measure.",-0.25,0.0,0.071,0.929,negative,The Eighteenth Brumaire of Louis Bonaparte
"In vain did the proletariat of Paris, which forthwith understood the character of this national assembly, endeavor, a few days after its meeting; on May 15, to deny its existence by force, to dissolve it, to disperse the organic apparition, in which the reacting spirit of the nation was threatening them, and thus reduce it back to its separate component parts.",-0.7845,0.026,0.13,0.845,negative,The Eighteenth Brumaire of Louis Bonaparte
"As is known, the 15th of May had no other result than that of removing Blanqui and his associates, i.e.",-0.296,0.0,0.104,0.896,negative,The Eighteenth Brumaire of Louis Bonaparte
"the real leaders of the proletarian party, from the public scene for the whole period of the cycle which we are here considering.",0.4019,0.109,0.0,0.891,positive,The Eighteenth Brumaire of Louis Bonaparte
"Upon the bourgeois monarchy of Louis Philippe, only the bourgeois republic could follow; that is to say, a limited portion of the bourgeoisie having ruled under the name of the king, now the whole bourgeoisie was to rule under the name of the people.",-0.2263,0.0,0.043,0.957,negative,The Eighteenth Brumaire of Louis Bonaparte
The demands of the Parisian proletariat are utopian tom-fooleries that have to be done away with.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"To this declaration of the constitutional national assembly, the Paris proletariat answers with the June insurrection, the most colossal event in the history of European civil wars.",-0.5574,0.0,0.122,0.878,negative,The Eighteenth Brumaire of Louis Bonaparte
The bourgeois republic won.,0.5719,0.552,0.0,0.448,positive,The Eighteenth Brumaire of Louis Bonaparte
"On its side stood the aristocracy of finance, the industrial bourgeoisie; the middle class; the small traders' class; the army; the slums, organized as Guarde Mobile; the intellectual celebrities, the parsons' class, and the rural population.",0.5106,0.086,0.0,0.914,positive,The Eighteenth Brumaire of Louis Bonaparte
On the side of the Parisian proletariat stood none but itself.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"Over 3,000 insurgents were massacred, after the victory 15,000 were transported without trial.",0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
"With this defeat, the proletariat steps to the background on the revolutionary stage.",-0.4588,0.0,0.2,0.8,negative,The Eighteenth Brumaire of Louis Bonaparte
"It always seeks to crowd forward, so soon as the movement seems to acquire new impetus, but with ever weaker effort and ever smaller results; So soon as any of the above lying layers of society gets into revolutionary fermentation, it enters into alliance therewith and thus shares all the defeats which the several parties successively suffer.",-0.8573,0.116,0.216,0.668,negative,The Eighteenth Brumaire of Louis Bonaparte
But these succeeding blows become ever weaker the more generally they are distributed over the whole surface of society.,0.1154,0.171,0.153,0.676,positive,The Eighteenth Brumaire of Louis Bonaparte
"The more important leaders of the Proletariat, in its councils, and the press, fall one after another victims of the courts, and ever more questionable figures step to the front.",-0.4019,0.062,0.141,0.797,negative,The Eighteenth Brumaire of Louis Bonaparte
"It partly throws itself it upon doctrinaire experiments, ""co-operative banking"" and ""labor exchange"" schemes; in other words, movements, in which it goes into movements in which it gives up the task of revolutionizing the old world with its own large collective weapons and on the contrary, seeks to bring about its emancipation, behind the back of society, in private ways, within the narrow bounds of its own class conditions, and, consequently, inevitably fails.",-0.6908,0.0,0.074,0.926,negative,The Eighteenth Brumaire of Louis Bonaparte
"The proletariat seems to be able neither to find again the revolutionary magnitude within itself nor to draw new energy from the newly formed alliances until all the classes, with whom it contended in June, shall lie prostrate along with itself.",0.2732,0.05,0.0,0.95,positive,The Eighteenth Brumaire of Louis Bonaparte
"But in all these defeats, the proletariat succumbs at least with the honor that attaches to great historic struggles; not France alone, all Europe trembles before the June earthquake, while the successive defeats inflicted upon the higher classes are bought so easily that they need the brazen exaggeration of the victorious party itself to be at all able to pass muster as an event; and these defeats become more disgraceful the further removed the defeated party stands from the proletariat.",0.8906,0.235,0.158,0.607,positive,The Eighteenth Brumaire of Louis Bonaparte
"True enough, the defeat of the June insurgents prepared, leveled the ground, upon which the bourgeois republic could be founded and erected; but it, at the same time, showed that there are in Europe other issues besides that of ""Republic or Monarchy.""",0.09,0.076,0.045,0.879,positive,The Eighteenth Brumaire of Louis Bonaparte
It revealed the fact that here the Bourgeois Republic meant the unbridled despotism of one class over another.,0.0,0.0,0.0,1.0,neutral,The Eighteenth Brumaire of Louis Bonaparte
