sentence,compound,positive,negative,neutral,label,title
"The wallpaper, as I said before, is torn off in spots, and it sticketh closer than a brother--they must have had perseverance as well as hatred.",-0.6249,0.072,0.212,0.717,negative,The Yellow Wallpaper
"Then the floor is scratched and gouged and splintered, the plaster itself is dug out here and there, and this great heavy bed, which is all we found in the room, looks as if it had been through the wars.",0.3127,0.105,0.077,0.818,positive,The Yellow Wallpaper
But I don't mind it a bit--only the paper.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
There comes John's sister.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"Such a dear girl as she is, and so careful of me!",0.6134,0.358,0.0,0.642,positive,The Yellow Wallpaper
I must not let her find me writing.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"She is a perfect, and enthusiastic housekeeper, and hopes for no better profession.",0.886,0.578,0.101,0.321,positive,The Yellow Wallpaper
I verily believe she thinks it is the writing which made me sick!,-0.5562,0.0,0.246,0.754,negative,The Yellow Wallpaper
"But I can write when she is out, and see her a long way off from these windows.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"There is one that commands the road, a lovely, shaded, winding road, and one that just looks off over the country.",0.5859,0.167,0.0,0.833,positive,The Yellow Wallpaper
"A lovely country, too, full of great elms and velvet meadows.",0.836,0.497,0.0,0.503,positive,The Yellow Wallpaper
"This wallpaper has a kind of sub-pattern in a different shade, a particularly irritating one, for you can only see it in certain lights, and not clearly then.",-0.5348,0.071,0.187,0.742,negative,The Yellow Wallpaper
"But in the places where it isn't faded, and where the sun is just so, I can see a strange, provoking, formless sort of figure, that seems to sulk about behind that silly and conspicuous front design.",-0.564,0.03,0.126,0.843,negative,The Yellow Wallpaper
There's sister on the stairs!,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"Well, the Fourth of July is over!",0.3382,0.285,0.0,0.715,positive,The Yellow Wallpaper
The people are gone and I am tired out.,-0.4404,0.0,0.293,0.707,negative,The Yellow Wallpaper
"John thought it might do me good to see a little company, so we just had mother and Nellie and the children down for a week.",0.4404,0.112,0.0,0.888,positive,The Yellow Wallpaper
Of course I didn't do a thing.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
Jennie sees to everything now.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
But it tired me all the same.,-0.5927,0.0,0.391,0.609,negative,The Yellow Wallpaper
John says if I don't pick up faster he shall send me to Weir Mitchell in the fall.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
But I don't want to go there at all.,-0.0857,0.0,0.16,0.84,negative,The Yellow Wallpaper
"I had a friend who was in his hands once, and she says he is just like John and my brother, only more so!",0.7177,0.231,0.0,0.769,positive,The Yellow Wallpaper
"Besides, it is such an undertaking to go so far.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"I don't feel as if it was worth while to turn my hand over for anything, and I'm getting dreadfully fretful and querulous.",0.1027,0.183,0.133,0.683,positive,The Yellow Wallpaper
"I cry at nothing, and cry most of the time.",-0.7351,0.0,0.47,0.53,negative,The Yellow Wallpaper
"Of course I don't when John is here, or anybody else, but when I am alone.",-0.3612,0.0,0.161,0.839,negative,The Yellow Wallpaper
And I am alone a good deal just now.,0.2263,0.293,0.202,0.505,positive,The Yellow Wallpaper
"John is kept in town very often by serious cases, and Jennie is good and lets me alone when I want her to.",0.1621,0.163,0.138,0.699,positive,The Yellow Wallpaper
"So I walk a little in the garden or down that lovely lane, sit on the porch under the roses, and lie down up here a good deal.",0.7717,0.226,0.0,0.774,positive,The Yellow Wallpaper
I'm getting really fond of the room in spite of the wallpaper.,-0.0534,0.192,0.205,0.603,negative,The Yellow Wallpaper
Perhaps because of the wallpaper.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
It dwells in my mind so!,-0.1007,0.0,0.218,0.782,negative,The Yellow Wallpaper
"I lie here on this great immovable bed--it is nailed down, I believe--and follow that pattern about by the hour.",0.7073,0.223,0.0,0.777,positive,The Yellow Wallpaper
"It is as good as gymnastics, I assure you.",0.6486,0.469,0.0,0.531,positive,The Yellow Wallpaper
"I start, we'll say, at the bottom, down in the corner over there where it has not been touched, and I determine for the thousandth time that I will follow that pointless pattern to some sort of a conclusion.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"I know a little of the principle of design, and I know this thing was not arranged on any laws of radiation, or alternation, or repetition, or symmetry, or anything else that I ever heard of.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"It is repeated, of course, by the breadths, but not otherwise.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"Looked at in one way each breadth stands alone, the bloated curves and flourishes--a kind of ""debased Romanesque"" with delirium tremens --go waddling up and down in isolated columns of fatuity.",-0.5106,0.0,0.129,0.871,negative,The Yellow Wallpaper
"But, on the other hand, they connect diagonally, and the sprawling outlines run off in great slanting waves of optic horror, like a lot of wallowing seaweeds in full chase.",0.8462,0.305,0.117,0.578,positive,The Yellow Wallpaper
"The whole thing goes horizontally, too, at least it seems so, and I exhaust myself in trying to distinguish the order of its going in that direction.",-0.3566,0.0,0.09,0.91,negative,The Yellow Wallpaper
"They have used a horizontal breadth for a frieze, and that adds wonderfully to the confusion.",0.4019,0.215,0.122,0.663,positive,The Yellow Wallpaper
"There is one end of the room where it is almost intact, and there, when the cross-lights fade and the low sun shines directly upon it, I can almost fancy radiation after all,--the interminable grotesques seem to form around a common centre and rush off in headlong plunges of equal distraction.",-0.4927,0.029,0.09,0.881,negative,The Yellow Wallpaper
It makes me tired to follow it.,-0.4404,0.0,0.326,0.674,negative,The Yellow Wallpaper
"I will take a nap, I guess.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
I don't know why I should write this.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
I don't want to.,-0.0572,0.0,0.379,0.621,negative,The Yellow Wallpaper
I don't feel able.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
And I know John would think it absurd.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
But I must say what I feel and think in some way--it is such a relief!,0.6643,0.27,0.0,0.73,positive,The Yellow Wallpaper
But the effort is getting to be greater than the relief.,0.8126,0.451,0.0,0.549,positive,The Yellow Wallpaper
"Half the time now I am awfully lazy, and lie down ever so much.",-0.4201,0.0,0.189,0.811,negative,The Yellow Wallpaper
"John says I mustn't lose my strength, and has me take cod-liver oil and lots of tonics and things, to say nothing of ale and wine and rare meat.",-0.0951,0.073,0.085,0.842,negative,The Yellow Wallpaper
Dear John!,0.4389,0.743,0.0,0.257,positive,The Yellow Wallpaper
"He loves me very dearly, and hates to have me sick.",0.0847,0.335,0.319,0.346,positive,The Yellow Wallpaper
"I tried to have a real earnest reasonable talk with him the other day, and tell him how I wish he would let me go and make a visit to Cousin Henry and Julia.",0.7184,0.176,0.0,0.824,positive,The Yellow Wallpaper
"But he said I wasn't able to go, nor able to stand it after I got there; and I did not make out a very good case for myself, for I was crying before I had finished.",0.036,0.115,0.111,0.775,neutral,The Yellow Wallpaper
It is getting to be a great effort for me to think straight.,0.7184,0.375,0.0,0.625,positive,The Yellow Wallpaper
"Just this nervous weakness, I suppose.",-0.5994,0.0,0.62,0.38,negative,The Yellow Wallpaper
"And dear John gathered me up in his arms, and just carried me upstairs and laid me on the bed, and sat by me and read to me till it tired my head.",-0.0772,0.071,0.079,0.849,negative,The Yellow Wallpaper
"He said I was his darling and his comfort and all he had, and that I must take care of myself for his sake, and keep well.",0.891,0.356,0.0,0.644,positive,The Yellow Wallpaper
"He says no one but myself can help me out of it, that I must use my will and self-control and not let any silly fancies run away with me.",0.4289,0.11,0.084,0.806,positive,The Yellow Wallpaper
"There's one comfort, the baby is well and happy, and does not have to occupy this nursery with the horrid wallpaper.",0.5859,0.288,0.122,0.59,positive,The Yellow Wallpaper
If we had not used it that blessed child would have!,0.636,0.295,0.0,0.705,positive,The Yellow Wallpaper
What a fortunate escape!,0.5983,0.83,0.0,0.17,positive,The Yellow Wallpaper
"Why, I wouldn't have a child of mine, an impressionable little thing, live in such a room for worlds.",0.0516,0.074,0.0,0.926,positive,The Yellow Wallpaper
"I never thought of it before, but it is lucky that John kept me here after all.",0.5719,0.198,0.0,0.802,positive,The Yellow Wallpaper
"I can stand it so much easier than a baby, you see.",0.4728,0.255,0.0,0.745,positive,The Yellow Wallpaper
"Of course I never mention it to them any more,--I am too wise,--but I keep watch of it all the same.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"There are things in that paper that nobody knows but me, or ever will.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
Behind that outside pattern the dim shapes get clearer every day.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"It is always the same shape, only very numerous.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
And it is like a woman stooping down and creeping about behind that pattern.,0.3612,0.172,0.0,0.828,positive,The Yellow Wallpaper
I don't like it a bit.,-0.2755,0.0,0.413,0.587,negative,The Yellow Wallpaper
I wonder--I begin to think--I wish John would take me away from here!,0.4574,0.214,0.0,0.786,positive,The Yellow Wallpaper
"It is so hard to talk with John about my case, because he is so wise, and because he loves me so.",0.7798,0.269,0.065,0.665,positive,The Yellow Wallpaper
But I tried it last night.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
It was moonlight.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"The moon shines in all around, just as the sun does.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"I hate to see it sometimes, it creeps so slowly, and always comes in by one window or another.",-0.5719,0.0,0.179,0.821,negative,The Yellow Wallpaper
"John was asleep and I hated to waken him, so I kept still and watched the moonlight on that undulating wallpaper till I felt creepy.",-0.6369,0.0,0.167,0.833,negative,The Yellow Wallpaper
"The faint figure behind seemed to shake the pattern, just as if she wanted to get out.",-0.1779,0.0,0.096,0.904,negative,The Yellow Wallpaper
"I got up softly and went to feel and see if the paper did move, and when I came back John was awake.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"""What is it, little girl?""",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
he said.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"""Don't go walking about like that--you'll get cold.""",0.3612,0.263,0.0,0.737,positive,The Yellow Wallpaper
"I thought it was a good time to talk, so I told him that I really was not gaining here, and that I wished he would take me away.",0.0783,0.105,0.094,0.8,positive,The Yellow Wallpaper
"""Why darling!""",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"said he, ""our lease will be up in three weeks, and I can't see how to leave before.",-0.0516,0.0,0.07,0.93,negative,The Yellow Wallpaper
"""The repairs are not done at home, and I cannot possibly leave town just now.",0.0382,0.081,0.0,0.919,neutral,The Yellow Wallpaper
"Of course if you were in any danger I could and would, but you really are better, dear, whether you can see it or not.",0.7822,0.258,0.07,0.672,positive,The Yellow Wallpaper
"I am a doctor, dear, and I know.",0.3818,0.394,0.0,0.606,positive,The Yellow Wallpaper
"You are gaining flesh and color, your appetite is better.",0.6908,0.416,0.0,0.584,positive,The Yellow Wallpaper
"I feel really much easier about you.""",0.4728,0.381,0.0,0.619,positive,The Yellow Wallpaper
"""I don't weigh a bit more,"" said I, ""nor as much; and my appetite may be better in the evening, when you are here, but it is worse in the morning when you are away.""",-0.4939,0.051,0.109,0.84,negative,The Yellow Wallpaper
"""Bless her little heart!""",0.4753,0.508,0.0,0.492,positive,The Yellow Wallpaper
"said he with a big hug; ""she shall be as sick as she pleases!",0.4199,0.314,0.17,0.516,positive,The Yellow Wallpaper
"But now let's improve the shining hours by going to sleep, and talk about it in the morning!""",0.63,0.196,0.0,0.804,positive,The Yellow Wallpaper
"""And you won't go away?""",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
I asked gloomily.,0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"""Why, how can I, dear?",0.3818,0.394,0.0,0.606,positive,The Yellow Wallpaper
It is only three weeks more and then we will take a nice little trip of a few days while Jennie is getting the house ready.,0.6486,0.194,0.0,0.806,positive,The Yellow Wallpaper
"Really, dear, you are better!""",0.4914,0.443,0.0,0.557,positive,The Yellow Wallpaper
"""Better in body perhaps""--I began, and stopped short, for he sat up straight and looked at me with such a stern, reproachful look that I could not say another word.",0.4404,0.151,0.06,0.789,positive,The Yellow Wallpaper
"""My darling,"" said he, ""I beg of you, for my sake and for our child's sake, as well as for your own, that you will never for one instant let that idea enter your mind!",0.3382,0.066,0.0,0.934,positive,The Yellow Wallpaper
"There is nothing so dangerous, so fascinating, to a temperament like yours.",0.8894,0.568,0.0,0.432,positive,The Yellow Wallpaper
It is a false and foolish fancy.,-0.2732,0.0,0.296,0.704,negative,The Yellow Wallpaper
"Can you not trust me as a physician when I tell you so?""",-0.4023,0.0,0.213,0.787,negative,The Yellow Wallpaper
"So of course I said no more on that score, and we went to sleep before long.",-0.296,0.0,0.128,0.872,negative,The Yellow Wallpaper
"He thought I was asleep first, but I wasn't,--I lay there for hours trying to decide whether that front pattern and the back pattern really did move together or separately.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"On a pattern like this, by daylight, there is a lack of sequence, a defiance of law, that is a constant irritant to a normal mind.",-0.4767,0.096,0.215,0.69,negative,The Yellow Wallpaper
"The color is hideous enough, and unreliable enough, and infuriating enough, but the pattern is torturing.",-0.8271,0.0,0.355,0.645,negative,The Yellow Wallpaper
"You think you have mastered it, but just as you get well under way in following, it turns a back somersault and there you are.",0.3919,0.103,0.0,0.897,positive,The Yellow Wallpaper
"It slaps you in the face, knocks you down, and tramples upon you.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
It is like a bad dream.,0.0,0.45,0.35,0.2,neutral,The Yellow Wallpaper
"The outside pattern is a florid arabesque, reminding one of a fungus.",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
"If you can imagine a toadstool in joints, an interminable string of toadstools, budding and sprouting in endless convolutions,--why, that is something like it.",0.3612,0.102,0.0,0.898,positive,The Yellow Wallpaper
"That is, sometimes!",0.0,0.0,0.0,1.0,neutral,The Yellow Wallpaper
